product_id,title,brand,category,subcategory,description,specifications,price,color,is_f_assured,cod_available,return_policy,seller_name,seller_rating,image_url,tags
P10352,Reebok Club C 85,Reebok,Fashion,Shoes,Reebok Club C 85 - Bill test should ahead town.,"Storage: 128GB, Connectivity: Snapdragon",10045.2,Rose Gold,False,True,30-day return,"Carter, Greer and Fitzpatrick",4.6,https://images.flipkart.com/products/P10352.jpg,"Lightweight, 4K"
P10353,Nike React Infinity,Nike,Fashion,Shoes,Nike React Infinity - Will rather financial short beyond foreign allow interesting door.,"Display: 6GB, Processor: 5G",10053.92,Black,True,True,7-day return,Leon-Graham,3.8,https://images.flipkart.com/products/P10353.jpg,"HD, Wireless, Smart"
P10354,Mamaearth Rice Face Wash,Mamaearth,Beauty,Skincare,Mamaearth Rice Face Wash - Visit interview suddenly board consumer carry doctor.,"Battery: 5000mAh, OS: 5G",15674.47,Purple,False,True,15-day return,"House, Decker and Campbell",3.8,https://images.flipkart.com/products/P10354.jpg,"Wireless, Smart, HD, Durable"
P10355,Godrej Interio Sofa,Godrej,Home,Furniture,Godrej Interio Sofa - Charge data natural wonder article institution hot somebody cup discover.,"Battery: 48MP, Connectivity: Snapdragon",9150.97,Silver,False,True,15-day return,"Marsh, Black and Davidson",4.3,https://images.flipkart.com/products/P10355.jpg,"Wireless, 4K, New Launch, HD"
P10356,Hawkins Classic Cooker,Hawkins,Home,Kitchen,Hawkins Classic Cooker - Policy choice audience section cost soldier very.,"RAM: 5000mAh, Processor: 5G",9756.21,Red,True,True,30-day return,Franklin-Williams,4.6,https://images.flipkart.com/products/P10356.jpg,"Lightweight, Waterproof, Durable, Eco-Friendly"
P10357,Uniqlo Heattech T-Shirt,Uniqlo,Fashion,Clothing,Uniqlo Heattech T-Shirt - Ever particular generation outside very whole thing wife.,"Storage: 48MP, Processor: 5G",6322.58,Gray,True,False,15-day return,Smith-Johnson,4.9,https://images.flipkart.com/products/P10357.jpg,"Waterproof, New Launch, Stylish, Durable"
P10358,Uniqlo UV Protection Polo,Uniqlo,Fashion,Clothing,Uniqlo UV Protection Polo - Hospital guy low all allow candidate heart.,"Display: 6.5 inch, Processor: 5G",8411.58,Silver,False,False,30-day return,"Jackson, Moore and Shepherd",4.2,https://images.flipkart.com/products/P10358.jpg,"Smart, Trending, New Launch"
P10359,boAt Airdopes 141,boAt,Electronics,Headphones,boAt Airdopes 141 - From right read charge interesting federal.,"Camera: 8GB, OS: Snapdragon",15716.36,Red,True,False,7-day return,Frazier Group,4.7,https://images.flipkart.com/products/P10359.jpg,"New Launch, 4K, Premium, Trending"
P10360,Lakme Eyeconic Kajal,Lakme,Beauty,Cosmetics,Lakme Eyeconic Kajal - Practice throw spring six this partner interview or.,"Camera: 8GB, Processor: Snapdragon",11617.17,Blue,True,False,15-day return,"Lane, Orr and Jackson",4.8,https://images.flipkart.com/products/P10360.jpg,"HD, 4K"
P10361,Noise ColorFit Pro 4,Noise,Electronics,Headphones,Noise ColorFit Pro 4 - Station mother social school head sport feel allow.,"Camera: 256GB, Connectivity: MediaTek",36979.03,Gray,False,True,30-day return,"Horton, Jones and Joyce",4.7,https://images.flipkart.com/products/P10361.jpg,"Trending, Lightweight, Wireless, Best Seller"
P10362,Noise ColorFit Pro 4,Noise,Electronics,Headphones,Noise ColorFit Pro 4 - Respond seem fine million else successful professional.,"Camera: 256GB, Processor: Snapdragon",46171.7,Gray,False,False,30-day return,Payne Group,4.9,https://images.flipkart.com/products/P10362.jpg,"New Launch, Best Seller"
P10363,Sony Bravia A80L OLED,Sony,Electronics,TV,Sony Bravia A80L OLED - Soldier pass every turn letter history collection American chair.,"Camera: 6GB, Connectivity: WiFi 6",124008.78,Green,True,False,10-day return,"Ross, Murphy and Evans",4.0,https://images.flipkart.com/products/P10363.jpg,"HD, Fast Charging, Smart, Durable"
P10364,Zara Formal Shirt,Zara,Fashion,Clothing,Zara Formal Shirt - Effort society away back forward heart tough.,"Camera: 6.5 inch, Connectivity: Snapdragon",3720.24,Green,False,True,10-day return,Green-Crawford,4.0,https://images.flipkart.com/products/P10364.jpg,"Lightweight, Trending, Smart"
P10365,Lakme Absolute Foundation,Lakme,Beauty,Cosmetics,Lakme Absolute Foundation - Figure though quickly fill.,"Display: 6GB, OS: 5G",10975.38,Blue,True,False,10-day return,Johnson-Young,4.2,https://images.flipkart.com/products/P10365.jpg,"Lightweight, HD, Premium, New Launch"
P10366,Hawkins Classic Cooker,Hawkins,Home,Kitchen,Hawkins Classic Cooker - Story air see end recognize seem adult still off compare.,"Storage: 6GB, OS: iOS 17",8220.61,Purple,True,True,30-day return,Jones-Perez,4.1,https://images.flipkart.com/products/P10366.jpg,"HD, Waterproof, Best Seller"
P10367,L'Oreal Kajal Magique,L'Oreal,Beauty,Cosmetics,L'Oreal Kajal Magique - End about stuff per probably management condition season.,"RAM: 48MP, OS: MediaTek",24693.77,Purple,False,True,30-day return,"Wood, Mitchell and Espinoza",3.6,https://images.flipkart.com/products/P10367.jpg,"HD, Durable"
P10368,Reebok Classic Leather,Reebok,Fashion,Shoes,Reebok Classic Leather - Food attorney officer Republican left successful.,"RAM: 6GB, Connectivity: Snapdragon",4024.2,Purple,True,False,7-day return,Lopez-Gutierrez,4.0,https://images.flipkart.com/products/P10368.jpg,"4K, Eco-Friendly"
P10369,IKEA LACK Side Table,IKEA,Home,Furniture,IKEA LACK Side Table - Lawyer church month time build pick matter have song.,"Display: 8GB, Connectivity: 5G",5454.51,Rose Gold,False,False,10-day return,Park-James,4.5,https://images.flipkart.com/products/P10369.jpg,"Smart, Stylish, Lightweight, Durable"
P10370,Hawkins Classic Cooker,Hawkins,Home,Kitchen,Hawkins Classic Cooker - Develop other call two news generation education.,"Display: 8GB, Processor: Android 13",5177.26,Purple,False,True,30-day return,"Young, Davis and Terry",4.5,https://images.flipkart.com/products/P10370.jpg,"Wireless, Stylish"
P10371,JBL Club Pro+,JBL,Electronics,Headphones,JBL Club Pro+ - Help young through recognize Mrs your anything charge factor.,"RAM: 6GB, OS: WiFi 6",19939.64,Silver,True,False,30-day return,"Hayes, Lee and Ingram",4.8,https://images.flipkart.com/products/P10371.jpg,"Wireless, Fast Charging, HD, Premium"
P10372,Allen Solly Polo T-Shirt,Allen Solly,Fashion,Clothing,Allen Solly Polo T-Shirt - Skin defense give deep assume leader television expert.,"RAM: 6GB, Processor: 5G",4921.45,Gold,False,True,7-day return,Yates and Sons,4.0,https://images.flipkart.com/products/P10372.jpg,"Waterproof, Durable, 4K"
P10373,"MI A Series 43""",MI,Electronics,TV,"MI A Series 43"" - Certain why per option very.","RAM: 5000mAh, OS: iOS 17",268764.59,Black,False,True,10-day return,"Mckinney, Dodson and Hoover",4.0,https://images.flipkart.com/products/P10373.jpg,"Durable, Fast Charging, Wireless"
P10374,Bata Comfit,Bata,Fashion,Shoes,Bata Comfit - Major cell walk program could establish nor mean.,"Battery: 8GB, Connectivity: MediaTek",6683.74,Green,False,False,10-day return,"Li, Holt and Kirby",3.8,https://images.flipkart.com/products/P10374.jpg,"Lightweight, Premium"
P10375,"Samsung QLED 65""",Samsung,Electronics,TV,"Samsung QLED 65"" - From that form clearly control level ask think color.","Display: 5000mAh, Connectivity: 5G",274225.37,Silver,True,True,15-day return,Herrera-Mcmillan,3.6,https://images.flipkart.com/products/P10375.jpg,"Trending, Wireless, Fast Charging, Waterproof"
P10376,Lenovo ThinkPad E14,Lenovo,Electronics,Laptop,Lenovo ThinkPad E14 - Believe draw certain knowledge offer age street.,"Display: 256GB, OS: Android 13",105310.76,Green,True,True,7-day return,"Johnson, Ramos and Foster",3.7,https://images.flipkart.com/products/P10376.jpg,"Best Seller, Lightweight"
P10377,JBL Wave 300TWS,JBL,Electronics,Headphones,JBL Wave 300TWS - Agreement morning plan building third return.,"Camera: 8GB, Processor: WiFi 6",2278.14,White,False,True,30-day return,Watts-White,4.6,https://images.flipkart.com/products/P10377.jpg,"Fast Charging, Stylish, Eco-Friendly"
P10378,IKEA MALM Bed Frame,IKEA,Home,Furniture,IKEA MALM Bed Frame - Describe newspaper job state scene.,"Storage: 8GB, Processor: Snapdragon",10333.01,Black,False,False,10-day return,"Williamson, Quinn and Thompson",4.6,https://images.flipkart.com/products/P10378.jpg,"Best Seller, HD"
P10379,Vivo Y27,Vivo,Electronics,Smartphone,Vivo Y27 - Well economic item without serve improve thank pass.,"Battery: 48MP, Connectivity: iOS 17",43768.86,Gold,True,False,30-day return,Martin-Brown,4.7,https://images.flipkart.com/products/P10379.jpg,"Trending, Stylish, New Launch, Waterproof"
P10380,Zara Basic T-Shirt,Zara,Fashion,Clothing,Zara Basic T-Shirt - Management down job marriage population community since sense.,"Camera: 6GB, OS: iOS 17",12491.65,Black,True,False,7-day return,Smith-Harmon,4.3,https://images.flipkart.com/products/P10380.jpg,"Best Seller, Durable, Smart, HD"
P10381,boAt Nirvana 751ANC,boAt,Electronics,Headphones,boAt Nirvana 751ANC - Peace group become exist statement note surface among short strong.,"Battery: 128GB, OS: iOS 17",9157.84,Green,True,True,30-day return,Leblanc Inc,4.7,https://images.flipkart.com/products/P10381.jpg,"Wireless, Trending, Premium"
P10382,Dell Inspiron 15,Dell,Electronics,Laptop,Dell Inspiron 15 - Rise training action own office information cost.,"Camera: 5000mAh, Connectivity: MediaTek",96821.34,Gray,False,True,10-day return,Ellis-Fields,4.2,https://images.flipkart.com/products/P10382.jpg,"HD, Eco-Friendly, Wireless, 4K"
P10383,Nike Revolution 6,Nike,Fashion,Shoes,Nike Revolution 6 - Cut bank week material near born less three amount recently.,"RAM: 6GB, Processor: WiFi 6",7016.28,Gray,True,False,10-day return,York-Zuniga,4.1,https://images.flipkart.com/products/P10383.jpg,"Smart, Best Seller, Fast Charging"
P10384,Adidas Stan Smith,Adidas,Fashion,Shoes,Adidas Stan Smith - Upon middle recent suddenly agent computer similar ten too.,"Storage: 8GB, Processor: MediaTek",11652.77,Black,False,False,15-day return,Harris-Hart,4.6,https://images.flipkart.com/products/P10384.jpg,"4K, Durable, Fast Charging"
P10385,Dell Inspiron 15,Dell,Electronics,Laptop,Dell Inspiron 15 - Plant act poor hit magazine number resource time south.,"Storage: 6GB, Connectivity: Android 13",32075.32,Gold,False,True,30-day return,"Turner, Johnston and Davis",3.9,https://images.flipkart.com/products/P10385.jpg,"Durable, Eco-Friendly, Best Seller, Stylish"
P10386,Levi's 511 Slim Jeans,Levi's,Fashion,Clothing,Levi's 511 Slim Jeans - Back day far individual huge couple high lot it quite.,"Camera: 6.5 inch, Processor: MediaTek",13291.43,Green,True,True,10-day return,"Grant, Thompson and Lewis",3.7,https://images.flipkart.com/products/P10386.jpg,"Waterproof, Smart, Fast Charging, Best Seller"
P10387,Mamaearth Rice Face Wash,Mamaearth,Beauty,Skincare,Mamaearth Rice Face Wash - Provide year owner power gas each think rule day.,"Display: 128GB, Processor: Snapdragon",2900.41,Blue,True,False,10-day return,Fletcher Group,4.9,https://images.flipkart.com/products/P10387.jpg,"Lightweight, Waterproof, Smart, Wireless"
P10388,Noise Buds VS104,Noise,Electronics,Headphones,Noise Buds VS104 - Act even name still important at pick.,"Display: 256GB, Processor: iOS 17",42322.17,White,False,False,10-day return,"Cook, Weeks and Goodman",3.7,https://images.flipkart.com/products/P10388.jpg,"Waterproof, Premium, Stylish"
P10389,Hawkins Classic Cooker,Hawkins,Home,Kitchen,Hawkins Classic Cooker - Raise where wind later Mrs civil special between blood.,"Storage: 6.5 inch, Processor: Snapdragon",14369.9,Rose Gold,True,False,15-day return,Gibson-Morgan,4.1,https://images.flipkart.com/products/P10389.jpg,"4K, Premium, Lightweight"
P10390,Puma Suede Classic,Puma,Fashion,Shoes,Puma Suede Classic - Whose treatment poor scene common.,"Camera: 6.5 inch, OS: 5G",11073.18,Gold,False,True,10-day return,Beltran Group,4.6,https://images.flipkart.com/products/P10390.jpg,"Smart, Wireless"
P10391,Apple iPhone SE,Apple,Electronics,Smartphone,Apple iPhone SE - Town adult memory person news.,"RAM: 5000mAh, Processor: 5G",149873.38,Silver,True,False,15-day return,"Vargas, Alexander and Taylor",4.3,https://images.flipkart.com/products/P10391.jpg,"HD, Smart, Durable, New Launch"
P10392,boAt Storm,boAt,Electronics,Headphones,boAt Storm - Wall he professor get mention rock customer interview right.,"RAM: 128GB, OS: 5G",27949.69,Black,True,False,15-day return,Ballard-Espinoza,4.1,https://images.flipkart.com/products/P10392.jpg,"Lightweight, Smart, Fast Charging, HD"
P10393,Adidas Superstar,Adidas,Fashion,Shoes,Adidas Superstar - Wind wait bank man middle particularly institution body young difference.,"Battery: 256GB, Processor: WiFi 6",2468.43,Blue,False,False,30-day return,Rivera-Hunt,4.7,https://images.flipkart.com/products/P10393.jpg,"Trending, Smart, Premium"
P10394,Noise Two Wireless,Noise,Electronics,Headphones,Noise Two Wireless - Computer prove personal certain perform strategy.,"Display: 6.5 inch, Connectivity: Snapdragon",11204.86,Gray,False,True,10-day return,Mata-Barnes,3.9,https://images.flipkart.com/products/P10394.jpg,"Waterproof, Stylish"
P10395,Pigeon Favourite Cooker,Pigeon,Home,Kitchen,Pigeon Favourite Cooker - Event else structure customer white bill stock offer already.,"Camera: 6.5 inch, OS: MediaTek",14960.76,Green,False,True,15-day return,Harris-Wise,4.1,https://images.flipkart.com/products/P10395.jpg,"HD, Waterproof, Eco-Friendly"
P10396,Noise ColorFit Pro 4,Noise,Electronics,Headphones,Noise ColorFit Pro 4 - Clear take quite article enough gun approach six same player.,"Camera: 128GB, Processor: Snapdragon",19336.57,Black,True,True,30-day return,Jackson LLC,4.3,https://images.flipkart.com/products/P10396.jpg,"Premium, Fast Charging, HD"
P10397,Adidas Gazelle,Adidas,Fashion,Shoes,Adidas Gazelle - Save painting full various make guy like system.,"Camera: 128GB, OS: MediaTek",11657.48,White,True,True,7-day return,Thomas Group,4.2,https://images.flipkart.com/products/P10397.jpg,"New Launch, Premium, Wireless, Smart"
P10398,Noise ColorFit Pro 4,Noise,Electronics,Headphones,Noise ColorFit Pro 4 - Drive throughout available cell simple cell figure bring.,"Camera: 48MP, Processor: Android 13",23876.92,Black,True,False,7-day return,Velazquez and Sons,4.4,https://images.flipkart.com/products/P10398.jpg,"Durable, HD, Waterproof"
P10399,"Samsung QLED 65""",Samsung,Electronics,TV,"Samsung QLED 65"" - Window serious hope source current half boy though.","Display: 128GB, Connectivity: Android 13",235244.32,White,False,True,10-day return,"Oconnor, Long and Rollins",3.9,https://images.flipkart.com/products/P10399.jpg,"Lightweight, Premium"
P10400,Prestige Deluxe Alpha,Prestige,Home,Kitchen,Prestige Deluxe Alpha - Line very process nature sound get impact the what.,"Storage: 6.5 inch, OS: 5G",8098.43,Blue,False,True,10-day return,"Sutton, Leon and Robertson",3.6,https://images.flipkart.com/products/P10400.jpg,"Waterproof, Premium, Eco-Friendly, Smart"
P10401,HP Pavilion x360,HP,Electronics,Laptop,HP Pavilion x360 - Low beyond source kind argue sound long.,"Battery: 5000mAh, Processor: Snapdragon",95211.94,White,False,False,10-day return,"Wagner, Lyons and Green",4.6,https://images.flipkart.com/products/P10401.jpg,"Durable, Trending, Best Seller, Eco-Friendly"
P10402,Puma Cali Sport,Puma,Fashion,Shoes,Puma Cali Sport - Measure decision which go nation herself focus character coach.,"Display: 48MP, Processor: WiFi 6",11496.84,Rose Gold,True,False,10-day return,Morris Ltd,3.6,https://images.flipkart.com/products/P10402.jpg,"Eco-Friendly, Wireless, New Launch, 4K"
P10403,Allen Solly Chinos,Allen Solly,Fashion,Clothing,Allen Solly Chinos - Listen start professor none stand sound instead.,"Storage: 8GB, Processor: 5G",4241.77,Gray,False,True,15-day return,Baldwin PLC,4.7,https://images.flipkart.com/products/P10403.jpg,"Eco-Friendly, New Launch, Smart"
P10404,Vivo T2,Vivo,Electronics,Smartphone,Vivo T2 - Firm rise people space center star foreign culture how sit.,"RAM: 128GB, OS: iOS 17",51979.85,Green,False,True,7-day return,"Simmons, Haynes and Jimenez",4.1,https://images.flipkart.com/products/P10404.jpg,"Best Seller, Wireless, Waterproof, Premium"
P10405,Vivo V27,Vivo,Electronics,Smartphone,Vivo V27 - Plan care personal represent live gas quality green visit present.,"Camera: 256GB, OS: 5G",29498.98,Purple,True,True,30-day return,Martinez and Sons,4.1,https://images.flipkart.com/products/P10405.jpg,"HD, Trending, Lightweight"
P10406,Uniqlo Ultra Stretch Jeans,Uniqlo,Fashion,Clothing,Uniqlo Ultra Stretch Jeans - Mother book about hear particularly.,"Camera: 48MP, OS: 5G",10564.93,Blue,True,False,7-day return,Harris-Gomez,4.4,https://images.flipkart.com/products/P10406.jpg,"Waterproof, Premium, Wireless"
P10407,Levi's 511 Slim Jeans,Levi's,Fashion,Clothing,Levi's 511 Slim Jeans - Investment beat sense not include how successful research.,"Display: 256GB, Processor: 5G",2076.8,Purple,False,False,30-day return,Nguyen Group,4.5,https://images.flipkart.com/products/P10407.jpg,"Wireless, HD"
P10408,HP Spectre x360,HP,Electronics,Laptop,HP Spectre x360 - Live police show real.,"RAM: 48MP, Processor: WiFi 6",55366.79,Rose Gold,False,False,30-day return,Anderson Inc,3.8,https://images.flipkart.com/products/P10408.jpg,"Waterproof, 4K, Lightweight, Durable"
P10409,Noise Buds VS104,Noise,Electronics,Headphones,Noise Buds VS104 - World save customer break Congress him create successful.,"Display: 6GB, Connectivity: Snapdragon",30963.05,Rose Gold,False,True,15-day return,"Bryant, Hall and Hood",3.6,https://images.flipkart.com/products/P10409.jpg,"Smart, New Launch, Trending, Premium"
P10410,Puma RS-X,Puma,Fashion,Shoes,Puma RS-X - Mr health seek state source and age little local court.,"Display: 48MP, Processor: MediaTek",6759.87,Purple,False,False,30-day return,Perez and Sons,4.1,https://images.flipkart.com/products/P10410.jpg,"Premium, HD, Durable"
