session_id,timestamp,query,clicked_product_id,purchased,location,event
S100572,2025-07-02 13:35:06,pma,P11295,False,Pune,search
S100572,2025-07-02 13:38:06,realme,P12028,False,Pune,view_details
S100572,2025-07-02 13:58:06,smart tv,P13767,False,Kolkata,click
S100572,2025-07-02 13:51:06,55 inch tv,P12337,False,Mumbai,view_details
S100572,2025-07-02 13:52:06,speaker,P10482,False,Delhi,search
S100573,2025-07-01 05:12:06,jb,P10811,False,Hyderabad,search
S100573,2025-07-01 04:53:06,16gb ram laptop,,False,Mumbai,click
S100573,2025-07-01 04:45:06,hp victus,,False,Mumbai,search
S100573,2025-07-01 05:05:06,speakr,P12663,False,Ahmedabad,view_details
S100574,2025-07-17 15:41:06,mobile under 50000,P12879,False,Jaipur,click
S100574,2025-07-17 15:21:06,realme 11 pro,P11882,False,Bangalore,add_to_cart
S100574,2025-07-17 15:23:06,zarra,,False,Delhi,click
S100574,2025-07-17 15:47:06,runing shoes,P13942,False,Pune,add_to_cart
S100575,2025-07-03 00:37:06,tvx under 50000,,False,Chennai,search
S100575,2025-07-03 00:54:06,mobil phone,,True,Jaipur,click
S100576,2025-07-03 11:56:06,ssd laptop,P12165,False,Chennai,view_details
S100576,2025-07-03 12:19:06,sneakrs,P13391,False,Pune,search
S100576,2025-07-03 12:09:06,samsung galay a54,P13952,False,Jaipur,add_to_cart
S100576,2025-07-03 11:53:06,sneakers belo 5000,,False,Bangalore,view_details
S100576,2025-07-03 11:58:06,rbuds under 10000,,False,Jaipur,view_details
S100576,2025-07-03 12:19:06,full sleeve shirt,P14232,False,Ahmedabad,click
S100577,2025-07-22 14:37:06,waterproof phone,P14105,False,Hyderabad,purchase
S100578,2025-06-30 08:28:06,cotton t shirt,,False,Lucknow,purchase
S100579,2025-07-16 17:04:06,polo shirt,,False,Bangalore,view_details
S100579,2025-07-16 17:03:06,puma,P10142,False,Jaipur,wishlist
S100579,2025-07-16 17:08:06,xiaomi redmi note 13,P10414,False,Kolkata,view_details
S100579,2025-07-16 17:10:06,samsung,,False,Ahmedabad,click
S100580,2025-07-02 21:35:06,bta,P14454,False,Pune,add_to_cart
S100580,2025-07-02 21:19:06,notbook,P14087,False,Chennai,search
S100580,2025-07-02 21:19:06,ssd laptop,P13914,True,Ahmedabad,click
S100581,2025-07-11 21:37:06,watch between 10000 and 20000,,False,Jaipur,search
S100582,2025-07-05 06:12:06,xiaomi redmi note 13,P12755,False,Bangalore,view_details
S100582,2025-07-05 06:14:06,computer abov 20000,,False,Chennai,search
S100582,2025-07-05 06:13:06,mobile phone,,False,Delhi,click
S100582,2025-07-05 06:26:06,led tv,P12560,True,Hyderabad,view_details
S100583,2025-07-10 09:20:06,fast chargng mobile,,False,Mumbai,search
S100583,2025-07-10 09:21:06,smartphone,,False,Chennai,add_to_cart
S100583,2025-07-10 09:11:06,oled tv,,False,Bangalore,compare
S100584,2025-07-19 10:01:06,sneakers belo 5000,P11658,False,Kolkata,search
S100584,2025-07-19 09:49:06,smartphon,P12139,True,Bangalore,search
S100585,2025-07-06 22:42:06,realmi,P13302,False,Mumbai,add_to_cart
S100585,2025-07-06 22:21:06,gamng headphones,P13820,False,Jaipur,click
S100585,2025-07-06 22:34:06,xiaomi,,False,Lucknow,compare
S100586,2025-06-30 04:27:06,laptop under 15000,P14577,False,Hyderabad,search
S100586,2025-06-30 04:29:06,tv,P11648,False,Pune,view_details
S100586,2025-06-30 04:37:06,watch abov 20000,P11490,False,Mumbai,search
S100586,2025-06-30 04:37:06,tv belo 5000,P12098,False,Hyderabad,purchase
S100587,2025-07-02 18:52:06,adiads ultraboost,,False,Mumbai,view_details
S100587,2025-07-02 18:54:06,earbuds above 20000,,False,Chennai,purchase
S100587,2025-07-02 18:29:06,led tv,P11264,False,Chennai,search
S100587,2025-07-02 18:37:06,sony bravia,,True,Bangalore,add_to_cart
S100588,2025-07-26 08:10:06,soy wh-1000xm5,,False,Delhi,search
S100588,2025-07-26 08:19:06,wallet,,False,Hyderabad,add_to_cart
S100589,2025-07-15 08:43:06,55 inch tv,P11535,False,Delhi,search
S100589,2025-07-15 08:38:06,garmin foreunner,,False,Ahmedabad,view_details
S100589,2025-07-15 08:29:06,5g smartphone,P11659,False,Chennai,view_details
S100589,2025-07-15 08:29:06,apple watch,P12790,False,Lucknow,search
S100589,2025-07-15 08:17:06,dell,P14357,True,Lucknow,click
S100590,2025-07-09 16:13:06,sony bravia,P11822,False,Jaipur,search
S100590,2025-07-09 16:33:06,white shoes,P12239,False,Chennai,add_to_cart
S100590,2025-07-09 16:14:06,full sleeve shirt,,False,Chennai,view_details
S100590,2025-07-09 16:15:06,phone above 10000,P10714,False,Pune,purchase
S100591,2025-07-24 19:34:06,lptop under 10000,P13332,False,Delhi,search
S100591,2025-07-24 19:40:06,watch below 5000,P11217,True,Delhi,purchase
S100592,2025-07-12 23:42:06,waterproof phone,P12241,False,Ahmedabad,view_details
S100592,2025-07-12 23:19:06,hp victus,P14664,False,Bangalore,wishlist
S100593,2025-07-01 23:15:06,sneakers between 10000 and 20000,P13592,False,Lucknow,search
S100593,2025-07-01 23:10:06,55 inch tv,P10106,True,Hyderabad,view_details
S100594,2025-07-10 23:20:06,watch,P11375,False,Kolkata,search
S100594,2025-07-10 22:54:06,mobile under 50000,P12543,False,Pune,wishlist
S100595,2025-07-21 06:18:06,jb,P11093,False,Hyderabad,click
S100595,2025-07-21 06:23:06,dell,,False,Delhi,search
S100595,2025-07-21 06:00:06,keyboard,P12819,False,Lucknow,view_details
S100595,2025-07-21 06:20:06,aple,P13740,True,Pune,click
S100596,2025-07-27 21:24:06,gaming headphones,P14667,False,Bangalore,search
S100597,2025-07-15 04:35:06,case,P10748,True,Kolkata,search
S100598,2025-07-04 04:48:06,earbuds under 50000,P11999,False,Delhi,wishlist
S100598,2025-07-04 04:45:06,hoodi,P14839,True,Hyderabad,add_to_cart
S100599,2025-07-23 22:04:06,mous,,False,Jaipur,click
S100599,2025-07-23 22:06:06,tv belo 5000,P12341,False,Ahmedabad,search
S100599,2025-07-23 22:12:06,nike,,False,Mumbai,search
S100599,2025-07-23 22:15:06,boat airdopes,P11431,False,Hyderabad,click
S100600,2025-07-19 02:47:06,gaming laptop,P12114,True,Hyderabad,add_to_cart
S100601,2025-07-09 21:26:06,oneplus nord,P12486,False,Mumbai,compare
S100601,2025-07-09 21:03:06,zarra,P10307,False,Lucknow,click
S100601,2025-07-09 21:15:06,sneakers under 20000,P12985,True,Pune,click
S100602,2025-07-01 14:06:06,bg,P10082,False,Bangalore,search
S100602,2025-07-01 14:21:06,5g smartphone,P14774,False,Bangalore,click
S100602,2025-07-01 14:10:06,gaming headphones,P11964,False,Delhi,click
S100602,2025-07-01 14:22:06,headphones between 10000 and 20000,P14553,False,Pune,search
S100602,2025-07-01 14:24:06,sneakers above 20000,P10942,False,Pune,search
S100602,2025-07-01 14:15:06,blue jeans,P10946,True,Jaipur,add_to_cart
S100603,2025-07-25 17:38:06,earbuds above 20000,P14083,False,Lucknow,search
S100603,2025-07-25 17:22:06,asus viobook,P10356,False,Mumbai,click
S100603,2025-07-25 17:32:06,watch under 10000,P13184,False,Bangalore,search
S100604,2025-07-03 23:27:06,iphone 14,P12114,False,Mumbai,purchase
S100604,2025-07-03 23:14:06,shirt,P13311,True,Lucknow,search
S100605,2025-07-06 17:14:06,digital watch,P12866,False,Chennai,search
S100605,2025-07-06 17:37:06,asus rog,P10331,False,Kolkata,add_to_cart
S100605,2025-07-06 17:29:06,sneakers between 10000 and 20000,P13040,False,Mumbai,view_details
S100605,2025-07-06 17:34:06,prestige,P10238,False,Ahmedabad,search
S100605,2025-07-06 17:37:06,sports shoes,P13866,False,Mumbai,view_details
S100606,2025-07-17 10:58:06,tv between 10000 and 20000,,False,Chennai,compare
S100606,2025-07-17 10:59:06,realme wtch,P12789,True,Mumbai,wishlist
S100607,2025-07-10 13:10:06,jbl tune,P13669,False,Jaipur,add_to_cart
S100607,2025-07-10 12:52:06,snkrs below 5000,P14842,True,Chennai,compare
S100608,2025-07-03 19:18:06,formal shirt,P13245,False,Delhi,click
S100608,2025-07-03 19:11:06,iphone 13,P14334,False,Ahmedabad,click
S100608,2025-07-03 19:14:06,mechanical keyboard,,False,Hyderabad,click
S100608,2025-07-03 19:31:06,levis,P12544,True,Hyderabad,add_to_cart
S100609,2025-07-03 15:08:06,mobile under 50000,,False,Pune,search
S100609,2025-07-03 15:13:06,snkrs below 10000,P13472,True,Bangalore,compare
S100610,2025-07-02 12:06:06,chargr,,False,Ahmedabad,add_to_cart
S100610,2025-07-02 12:10:06,white shoes,,False,Jaipur,click
S100611,2025-06-27 18:53:06,asuss,,False,Hyderabad,search
S100611,2025-06-27 18:59:06,blue jeans,,False,Hyderabad,click
S100611,2025-06-27 18:56:06,sneakers between 10000 and 20000,P14298,False,Ahmedabad,click
S100611,2025-06-27 18:57:06,lg oled tv,P10932,False,Bangalore,add_to_cart
S100612,2025-07-20 07:57:06,boat aidopes,P13574,False,Bangalore,view_details
S100612,2025-07-20 07:57:06,xiaomi redmi note 13,P14091,False,Pune,click
S100612,2025-07-20 08:11:06,65 inch tv,,True,Hyderabad,view_details
S100613,2025-07-08 20:05:06,earbuds,P10658,False,Mumbai,add_to_cart
S100613,2025-07-08 20:22:06,jbl tune,,True,Kolkata,view_details
S100614,2025-07-25 13:32:06,gamng laptop,P12586,False,Hyderabad,wishlist
S100614,2025-07-25 13:32:06,acer aspire,,False,Delhi,add_to_cart
S100614,2025-07-25 13:26:06,snkrs above 10000,P12772,False,Mumbai,search
S100615,2025-07-01 05:53:06,headphones between 10000 and 20000,P12336,False,Jaipur,view_details
S100615,2025-07-01 06:03:06,sneakers belo 20000,,False,Delhi,click
S100616,2025-07-27 23:42:06,lenovo thinkpad,,False,Chennai,click
S100616,2025-07-28 00:00:06,sneakers under 20000,P12483,False,Chennai,click
S100616,2025-07-28 00:10:06,oneplus nord,P12109,False,Hyderabad,search
S100616,2025-07-27 23:48:06,phone above 10000,P12367,False,Chennai,view_details
S100616,2025-07-27 23:47:06,polo shirt,P11089,False,Lucknow,click
S100617,2025-07-01 19:28:06,shoes under 20000,P14661,False,Jaipur,search
S100617,2025-07-01 19:07:06,speaker,P14044,False,Delhi,search
S100617,2025-07-01 19:23:06,jbl,P11550,False,Lucknow,click
S100618,2025-07-18 22:55:06,dell xps 13,P13950,False,Kolkata,click
S100618,2025-07-18 22:28:06,dell xps 13,P13085,False,Bangalore,search
S100618,2025-07-18 22:30:06,leather strap watch,P12722,False,Lucknow,click
S100618,2025-07-18 22:33:06,airpods pro,,False,Chennai,add_to_cart
S100619,2025-07-24 22:45:06,nike air max,P11523,False,Bangalore,add_to_cart
S100620,2025-06-27 10:00:06,cas,P12458,False,Pune,view_details
S100620,2025-06-27 10:04:06,nike air max,P14954,False,Delhi,click
S100620,2025-06-27 10:03:06,ssd laptop,,False,Mumbai,click
S100620,2025-06-27 09:48:06,hoodie,P11955,False,Ahmedabad,wishlist
S100620,2025-06-27 10:03:06,nike air max,P10185,True,Mumbai,search
S100621,2025-06-30 22:19:06,blutooth headphones,P10491,False,Mumbai,view_details
S100621,2025-06-30 22:00:06,leather strap watch,,False,Jaipur,search
S100621,2025-06-30 22:23:06,hdphons under 10000,,False,Lucknow,purchase
S100621,2025-06-30 22:00:06,jens,,False,Hyderabad,click
S100621,2025-06-30 22:06:06,oneplus nord,,False,Ahmedabad,click
S100622,2025-06-30 12:19:06,straight fit jeans,P13844,False,Bangalore,view_details
S100622,2025-06-30 12:41:06,sneakers below 10000,P13543,False,Kolkata,search
S100622,2025-06-30 12:27:06,tv below 5000,P13434,True,Chennai,search
S100623,2025-07-02 15:54:06,tv under 30000,,False,Mumbai,add_to_cart
S100623,2025-07-02 15:50:06,tablit,,False,Delhi,click
S100623,2025-07-02 15:44:06,sneakers between 10000 and 20000,P12815,False,Hyderabad,click
S100623,2025-07-02 15:32:06,casual shoes,P12409,False,Ahmedabad,click
S100623,2025-07-02 15:28:06,shoes under 20000,,False,Jaipur,add_to_cart
S100623,2025-07-02 15:33:06,prestig,P13925,False,Delhi,search
S100624,2025-07-14 13:52:06,lg oled tv,,False,Ahmedabad,purchase
S100624,2025-07-14 13:44:06,hoodi,P13641,False,Ahmedabad,compare
S100624,2025-07-14 13:33:06,sneakrs,P10416,False,Mumbai,click
S100624,2025-07-14 13:46:06,asus vivobook,P12414,False,Delhi,purchase
S100625,2025-07-15 02:06:06,hp victus,P12525,False,Lucknow,search
S100625,2025-07-15 02:26:06,mobile undr 15000,P13450,True,Ahmedabad,view_details
S100626,2025-07-03 19:30:06,phone above 10000,P12070,False,Chennai,add_to_cart
S100626,2025-07-03 19:30:06,mobile abov 10000,P11573,True,Hyderabad,search
S100627,2025-07-01 10:27:06,watch below 20000,P11290,False,Lucknow,click
S100627,2025-07-01 10:31:06,nke air max,,False,Kolkata,view_details
S100627,2025-07-01 10:15:06,watch undr 30000,P12278,False,Jaipur,click
S100627,2025-07-01 10:30:06,lg oled tv,,False,Jaipur,search
S100627,2025-07-01 10:29:06,leather strap watch,P13452,True,Bangalore,wishlist
S100628,2025-07-13 02:10:06,computr between 10000 and 20000,P10609,False,Delhi,wishlist
S100628,2025-07-13 02:13:06,hp victus,P10196,False,Ahmedabad,search
S100628,2025-07-13 02:33:06,tv belo 5000,P10834,False,Chennai,click
S100628,2025-07-13 02:13:06,samsung glaaxy bus,P10587,True,Jaipur,click
S100629,2025-07-19 00:17:06,leather strap watch,P11065,False,Mumbai,click
S100629,2025-07-19 00:26:06,snkrs above 10000,P10361,False,Bangalore,add_to_cart
S100629,2025-07-19 00:18:06,55 inch tv,P11685,False,Lucknow,search
S100629,2025-07-19 00:18:06,55 inch tv,P10406,False,Jaipur,wishlist
S100629,2025-07-19 00:28:06,soney,P14031,False,Chennai,add_to_cart
S100630,2025-07-23 15:35:06,ssd laptop,,False,Ahmedabad,search
S100630,2025-07-23 15:49:06,running shoes,P14726,True,Chennai,add_to_cart
S100631,2025-07-07 01:44:06,acer aspire,P13326,False,Kolkata,search
S100631,2025-07-07 02:10:06,digital watch,P14177,False,Hyderabad,search
S100631,2025-07-07 01:54:06,black jeans,P12864,False,Delhi,compare
S100631,2025-07-07 01:45:06,55 inch tv,P14683,False,Jaipur,purchase
S100632,2025-07-08 05:05:06,running shoes,P12983,False,Kolkata,click
S100632,2025-07-08 05:02:06,straight fit jeans,P13557,False,Kolkata,click
S100633,2025-07-06 11:22:06,vivo,,False,Pune,add_to_cart
S100633,2025-07-06 11:24:06,mobile under 20000,,False,Hyderabad,search
S100634,2025-07-13 18:09:06,lenvo,P13393,True,Kolkata,search
S100635,2025-07-05 14:19:06,oppo,P11981,False,Hyderabad,add_to_cart
S100635,2025-07-05 14:35:06,watch under 10000,P11199,False,Bangalore,search
S100635,2025-07-05 14:09:06,mobile under 20000,P10575,False,Hyderabad,click
S100635,2025-07-05 14:26:06,tvx under 50000,P14544,False,Bangalore,click
S100635,2025-07-05 14:11:06,smartphon,,True,Mumbai,wishlist
S100636,2025-06-27 17:46:06,oled tv,P13752,False,Jaipur,search
S100636,2025-06-27 18:10:06,leather strap watch,P10227,False,Lucknow,add_to_cart
S100636,2025-06-27 18:02:06,laptop below 10000,P11167,False,Lucknow,click
S100636,2025-06-27 17:48:06,smartwatch,P10772,False,Kolkata,add_to_cart
S100636,2025-06-27 18:08:06,rebbok,P12671,False,Kolkata,click
S100636,2025-06-27 17:58:06,iphone 15,P14875,False,Ahmedabad,search
S100637,2025-06-29 12:42:06,charger,P14883,False,Bangalore,search
S100637,2025-06-29 12:43:06,noise cancelling headphones,,False,Kolkata,view_details
S100637,2025-06-29 12:55:06,tv under 30000,P13174,False,Chennai,view_details
S100637,2025-06-29 12:27:06,watch below 5000,,False,Chennai,search
S100638,2025-07-16 17:50:06,ass vivobok,P14546,False,Pune,purchase
S100638,2025-07-16 17:43:06,airpods pro,P12219,False,Bangalore,add_to_cart
S100639,2025-07-18 22:44:06,bta,,False,Bangalore,click
S100639,2025-07-18 22:48:06,realme wacth,P11673,True,Kolkata,add_to_cart
S100640,2025-07-20 02:12:06,gamng laptop,P12106,False,Pune,search
S100640,2025-07-20 02:14:06,samsung galaxy s24,P11370,False,Bangalore,add_to_cart
S100640,2025-07-20 02:13:06,5g smartphone,,False,Lucknow,purchase
S100640,2025-07-20 02:28:06,sneakers belo 20000,,False,Hyderabad,search
S100640,2025-07-20 02:28:06,formal shirt,,False,Mumbai,click
S100641,2025-07-11 09:58:06,lenvo,P10900,True,Hyderabad,click
S100642,2025-07-04 00:00:06,ass rog,P10009,True,Delhi,search
S100643,2025-07-11 21:52:06,full sleeve shirt,P13067,False,Lucknow,view_details
S100644,2025-07-18 18:30:06,sneakers under 20000,P12229,False,Lucknow,view_details
S100645,2025-07-01 02:15:06,earbuds above 10000,P14259,False,Chennai,view_details
S100645,2025-07-01 02:19:06,tvx under 10000,P12133,False,Bangalore,view_details
S100645,2025-07-01 02:22:06,hp victus,P10592,False,Lucknow,view_details
S100646,2025-07-05 20:20:06,snkrs above 10000,P10402,False,Ahmedabad,search
S100646,2025-07-05 20:28:06,running shoes,P12463,False,Ahmedabad,purchase
S100646,2025-07-05 20:42:06,casual shoes,P10203,False,Lucknow,click
S100646,2025-07-05 20:45:06,charger,,False,Delhi,search
S100647,2025-07-21 05:28:06,samsung galaxy buds,P14645,False,Jaipur,wishlist
S100647,2025-07-21 05:04:06,hoodi,,False,Ahmedabad,click
S100648,2025-07-17 00:54:06,ssd laptop,,False,Lucknow,click
S100648,2025-07-17 01:10:06,pma,,False,Mumbai,click
S100648,2025-07-17 01:04:06,xiaomi redmi note 13,,False,Pune,view_details
S100648,2025-07-17 01:00:06,digital watch,P12558,False,Jaipur,click
S100648,2025-07-17 00:54:06,16gb ram laptop,P10543,False,Jaipur,search
S100648,2025-07-17 01:12:06,mi tv,,True,Pune,view_details
S100649,2025-07-01 14:51:06,laptop under 15000,P12438,False,Delhi,search
S100649,2025-07-01 14:51:06,puma,P13888,False,Ahmedabad,click
S100649,2025-07-01 14:39:06,oneplus 11,P11865,False,Jaipur,search
S100650,2025-07-04 06:31:06,bg,P11858,False,Bangalore,add_to_cart
S100650,2025-07-04 06:25:06,laptop,,False,Lucknow,search
S100650,2025-07-04 06:35:06,65 inch tv,P12887,False,Hyderabad,search
S100650,2025-07-04 06:28:06,sneakers under 20000,P14737,True,Mumbai,add_to_cart
S100651,2025-07-02 21:07:06,analog watch,P11520,False,Ahmedabad,click
S100651,2025-07-02 21:05:06,waterproof phone,P12609,False,Ahmedabad,view_details
S100651,2025-07-02 21:00:06,notbook,P14202,False,Kolkata,add_to_cart
S100651,2025-07-02 21:11:06,addidas,P10067,False,Bangalore,search
S100651,2025-07-02 21:00:06,casual shoes,P11160,False,Delhi,search
S100652,2025-06-29 19:02:06,realme 11 pro,P14286,False,Lucknow,wishlist
S100652,2025-06-29 19:00:06,waterproof phone,P13756,False,Delhi,add_to_cart
S100652,2025-06-29 19:05:06,acer aspire,P14400,False,Pune,add_to_cart
S100652,2025-06-29 18:47:06,shoes undr 20000,,False,Chennai,click
S100652,2025-06-29 18:46:06,computer abov 20000,P12660,False,Mumbai,search
S100653,2025-07-11 18:58:06,laptop undr 20000,P13171,False,Lucknow,add_to_cart
S100653,2025-07-11 18:54:06,waterproof phone,P13145,False,Jaipur,click
S100653,2025-07-11 18:52:06,adidas ultraboost,,False,Chennai,click
S100654,2025-07-21 13:25:06,jbl tune,P14427,False,Lucknow,search
S100654,2025-07-21 13:08:06,airpods pro,,False,Pune,search
S100654,2025-07-21 13:23:06,oneplus nord,,False,Delhi,view_details
S100654,2025-07-21 13:11:06,h p,P11879,True,Kolkata,add_to_cart
S100655,2025-07-05 18:08:06,chargr,P11179,False,Jaipur,compare
S100655,2025-07-05 18:02:06,snkrs above 10000,P14257,False,Jaipur,click
S100656,2025-07-24 20:40:06,headphones under 15000,P11898,False,Ahmedabad,search
S100657,2025-07-20 13:05:06,h p,,False,Kolkata,search
S100657,2025-07-20 12:49:06,shrt,P11840,False,Kolkata,add_to_cart
S100657,2025-07-20 12:49:06,tv under 30000,,False,Ahmedabad,search
S100657,2025-07-20 12:55:06,shrt,P14622,True,Delhi,click
S100658,2025-07-14 06:22:06,ass rog,P14973,True,Mumbai,click
S100659,2025-07-14 15:02:06,airpos pro,P13635,False,Lucknow,search
S100659,2025-07-14 15:02:06,tablet,P14829,False,Bangalore,wishlist
S100659,2025-07-14 15:01:06,bluetooth headphones,P14747,False,Pune,search
S100659,2025-07-14 14:43:06,mobile abov 10000,P14134,False,Bangalore,search
S100660,2025-07-20 22:27:06,leather strap watch,P11640,False,Ahmedabad,search
S100661,2025-06-30 23:18:06,fitbit charge,,True,Hyderabad,view_details
S100662,2025-07-20 23:56:06,gamng headphones,,False,Lucknow,search
S100662,2025-07-20 23:32:06,lptop between 10000 and 20000,,False,Delhi,search
S100662,2025-07-20 23:31:06,xiaomi redmi note 13,P10630,False,Jaipur,compare
S100662,2025-07-20 23:53:06,garmin foreunner,P11850,False,Hyderabad,search
S100662,2025-07-20 23:36:06,mobile under 50000,P13511,True,Mumbai,search
S100663,2025-07-03 04:49:06,oneplus nord,P11748,False,Chennai,add_to_cart
S100663,2025-07-03 04:40:06,samsung glaaxy bus,P12711,False,Chennai,search
S100663,2025-07-03 04:36:06,adidas,P12802,True,Chennai,search
S100664,2025-07-08 06:52:06,mobile under 5000,P10917,False,Mumbai,click
