query_id,token,tag
Q001002,rgb,O
Q001003,smart,B-PRODUCT
Q001003,home,B-CATEGORY
Q001003,hub,O
Q001003,compatible,B-PRODUCT
Q001003,with,O
Q001003,alexa,B-BRAND
Q001004,fitness,B-PRODUCT
Q001004,trackers,I-PRODUCT
Q001004,heart,O
Q001004,rate,O
Q001004,monitor,B-PRODUCT
Q001005,blenders,O
Q001005,for,O
Q001005,smoothies,O
Q001005,personal,O
Q001005,size,O
Q001006,camping,B-PRODUCT
Q001006,tents,I-PRODUCT
Q001006,4,O
Q001006,person,O
Q001006,easy,O
Q001006,setup,O
Q001007,robot,B-PRODUCT
Q001007,vacuum,B-PRODUCT
Q001007,cleaners,I-PRODUCT
Q001007,pet,B-CATEGORY
Q001007,hair,O
Q001008,external,O
Q001008,hard,B-PRODUCT
Q001008,drives,I-PRODUCT
Q001008,2tb,O
Q001008,usb,B-FEATURE
Q001008,3.0,O
Q001009,baby,B-CATEGORY
Q001009,car,B-PRODUCT
Q001009,seats,I-PRODUCT
Q001009,convertible,O
Q001009,safety,O
Q001010,luggage,B-PRODUCT
Q001010,sets,I-PRODUCT
Q001010,lightweight,B-SIZE
Q001010,spinner,O
Q001011,electric,B-PRODUCT
Q001011,scooters,I-PRODUCT
Q001011,adult,O
Q001011,foldable,B-FEATURE
Q001012,outdoor,B-CATEGORY
Q001012,patio,O
Q001012,furniture,O
Q001012,waterproof,B-FEATURE
Q001013,smart,B-FEATURE
Q001013,light,O
Q001013,bulbs,O
Q001013,color,O
Q001013,changing,O
Q001014,treadmills,O
Q001014,for,O
Q001014,home,B-CATEGORY
Q001014,compact,B-SIZE
Q001015,security,B-PRODUCT
Q001015,cameras,I-PRODUCT
Q001015,wireless,B-PRODUCT
Q001015,outdoor,B-CATEGORY
Q001016,cookware,O
Q001016,sets,O
Q001016,nonstick,O
Q001016,induction,O
Q001017,air,B-PRODUCT
Q001017,purifiers,I-PRODUCT
Q001017,for,O
Q001017,home,B-CATEGORY
Q001017,large,B-SIZE
Q001017,room,O
Q001018,mens,O
Q001018,casual,O
Q001018,shoes,B-PRODUCT
Q001018,sneakers,B-PRODUCT
Q001019,backpack,B-PRODUCT
Q001019,coolers,O
Q001019,leakproof,O
Q001019,insulated,O
Q001020,drone,B-PRODUCT
Q001020,with,O
Q001020,camera,B-PRODUCT
Q001020,4k,B-FEATURE
Q001020,professional,O
Q001021,grills,O
Q001021,propane,O
Q001021,gas,O
Q001021,portable,B-SIZE
Q001022,weight,O
Q001022,bench,O
Q001022,adjustable,B-FEATURE
Q001022,foldable,B-FEATURE
Q001023,desk,O
Q001023,chairs,O
Q001023,ergonomic,B-FEATURE
Q001023,mesh,O
Q001024,kids,B-PRODUCT
Q001024,bicycles,I-PRODUCT
Q001024,16,O
Q001024,inch,O
Q001024,wheels,O
Q001025,cat,O
Q001025,litter,O
Q001025,automatic,B-FEATURE
Q001025,self,O
Q001025,cleaning,B-PRODUCT
Q001026,smart,B-PRODUCT
Q001026,thermostats,I-PRODUCT
Q001026,wifi,B-FEATURE
Q001026,compatible,B-PRODUCT
Q001027,home,B-CATEGORY
Q001027,security,B-PRODUCT
Q001027,systems,O
Q001027,no,O
Q001027,monthly,O
Q001027,fee,O
Q001028,pressure,O
Q001028,washers,O
Q001028,electric,B-PRODUCT
Q001028,car,I-PRODUCT
Q001028,wash,O
Q001029,dyson,O
Q001029,vacuum,B-PRODUCT
Q001029,cleaners,I-PRODUCT
Q001029,cordless,O
Q001030,digital,B-PRODUCT
Q001030,cameras,I-PRODUCT
Q001030,mirrorless,O
Q001030,beginner,O
Q001031,espresso,B-PRODUCT
Q001031,machines,I-PRODUCT
Q001031,automatic,B-FEATURE
Q001031,latte,O
Q001032,portable,B-SIZE
Q001032,power,B-PRODUCT
Q001032,banks,I-PRODUCT
Q001032,fast,O
Q001032,charging,O
Q001033,baby,B-CATEGORY
Q001033,monitors,O
Q001033,video,O
Q001033,long,O
Q001033,range,B-PRICE_INDICATOR
Q001034,electric,B-PRODUCT
Q001034,bike,B-PRODUCT
Q001034,commuter,O
Q001034,foldable,B-FEATURE
Q001035,smart,B-FEATURE
Q001035,door,O
Q001035,locks,O
Q001035,keyless,O
Q001035,entry,O
Q001036,portable,B-PRODUCT
Q001036,projectors,I-PRODUCT
Q001036,mini,B-SIZE
Q001036,home,B-CATEGORY
Q001036,theater,O
Q001037,exercise,O
Q001037,bikes,O
Q001037,stationary,O
Q001037,quiet,O
Q001038,robot,B-PRODUCT
Q001038,mops,O
Q001038,hardwood,O
Q001038,floors,O
Q001039,smart,B-PRODUCT
Q001039,scales,I-PRODUCT
Q001039,body,O
Q001039,composition,O
Q001040,pressure,B-PRODUCT
Q001040,cookers,B-PRODUCT
Q001040,electric,O
Q001040,multi,O
Q001040,cooker,I-PRODUCT
Q001041,air,O
Q001041,mattresses,O
Q001041,queen,O
Q001041,size,O
Q001041,inflatable,O
Q001042,standing,B-PRODUCT
Q001042,desk,I-PRODUCT
Q001042,converter,B-PRODUCT
Q001042,adjustable,B-FEATURE
Q001043,home,B-CATEGORY
Q001043,office,B-CATEGORY
Q001043,shredders,O
Q001043,cross,O
Q001043,cut,O
Q001044,car,O
Q001044,jump,O
Q001044,starters,O
Q001044,portable,B-SIZE
Q001044,heavy,O
Q001044,duty,O
Q001045,baby,B-CATEGORY
Q001045,playards,O
Q001045,portable,B-SIZE
Q001045,with,O
Q001045,bassinet,O
Q001046,smart,B-FEATURE
Q001046,coffee,B-PRODUCT
Q001046,makers,I-PRODUCT
Q001046,app,B-FEATURE
Q001046,control,O
Q001047,robot,B-PRODUCT
Q001047,lawn,O
Q001047,mowers,O
Q001047,automatic,B-FEATURE
Q001048,portable,B-PRODUCT
Q001048,air,I-PRODUCT
Q001048,conditioners,O
Q001048,small,B-SIZE
Q001048,room,O
Q001049,electric,O
Q001049,blankets,O
Q001049,queen,O
Q001049,size,O
Q001049,heated,O
Q001050,home,B-CATEGORY
Q001050,security,B-PRODUCT
Q001050,cameras,I-PRODUCT
Q001050,indoor,O
Q001050,pan,O
Q001050,tilt,O
Q001051,outdoor,B-CATEGORY
Q001051,string,O
Q001051,lights,O
Q001051,solar,B-PRODUCT
Q001051,powered,I-PRODUCT
Q001052,portable,B-SIZE
Q001052,generators,O
Q001052,inverter,O
Q001052,quiet,O
Q001053,car,O
Q001053,dash,O
Q001053,cams,O
Q001053,front,B-FEATURE
Q001053,and,O
Q001053,rear,O
Q001054,baby,B-CATEGORY
Q001054,swings,O
Q001054,automatic,B-FEATURE
Q001054,gentle,O
Q001054,motion,O
Q001055,gaming,B-PRODUCT
Q001055,headsets,I-PRODUCT
Q001055,wireless,B-PRODUCT
Q001055,pc,O
Q001055,ps5,O
Q001056,smart,B-FEATURE
Q001056,light,O
Q001056,switches,O
Q001056,dimmer,O
Q001056,app,B-FEATURE
Q001057,pet,B-CATEGORY
Q001057,trackers,O
Q001057,gps,B-FEATURE
Q001057,real,O
Q001057,time,O
Q001058,electric,O
Q001058,pressure,O
Q001058,washers,O
Q001058,compact,B-SIZE
Q001059,robotic,O
Q001059,pool,O
Q001059,cleaners,O
Q001059,automatic,B-FEATURE
Q001060,smart,B-PRODUCT
Q001060,home,B-CATEGORY
Q001060,security,B-PRODUCT
Q001060,bundles,O
Q001061,outdoor,B-CATEGORY
Q001061,security,B-PRODUCT
Q001061,cameras,I-PRODUCT
Q001061,solar,B-PRODUCT
Q001061,powered,I-PRODUCT
Q001062,gaming,B-PRODUCT
Q001062,monitors,O
Q001062,144hz,O
Q001062,1ms,O
Q001063,smart,B-PRODUCT
Q001063,garden,B-PRODUCT
Q001063,kits,O
Q001063,indoor,O
Q001063,herb,O
Q001064,massage,O
Q001064,chairs,O
Q001064,full,B-FEATURE
Q001064,body,O
Q001064,zero,O
Q001064,gravity,O
Q001065,portable,B-PRODUCT
Q001065,washing,B-PRODUCT
Q001065,machines,O
Q001065,apartment,O
Q001066,electric,O
Q001066,fireplace,O
Q001066,wall,O
Q001066,mounted,O
Q001067,stand,O
Q001067,up,O
Q001067,paddle,O
Q001067,boards,O
Q001067,inflatable,O
Q001068,car,O
Q001068,stereo,O
Q001068,double,O
Q001068,din,O
Q001068,touchscreen,O
Q001069,projector,B-PRODUCT
Q001069,screens,I-PRODUCT
Q001069,outdoor,B-CATEGORY
Q001069,inflatable,O
Q001070,electric,O
Q001070,smoker,O
Q001070,digital,B-FEATURE
Q001070,control,O
Q001071,pool,O
Q001071,floats,O
Q001071,oversized,O
Q001071,adult,O
Q001072,home,B-CATEGORY
Q001072,gym,O
Q001072,equipment,O
Q001072,full,B-FEATURE
Q001072,body,O
Q001072,workout,O
Q001073,portable,B-SIZE
Q001073,heaters,O
Q001073,ceramic,B-MATERIAL
Q001073,fan,O
Q001074,outdoor,B-CATEGORY
Q001074,fire,O
Q001074,pits,O
Q001074,propane,O
Q001074,gas,O
Q001075,robot,B-PRODUCT
Q001075,pool,O
Q001075,vacuums,O
Q001075,automatic,B-FEATURE
Q001076,smart,B-FEATURE
Q001076,light,O
Q001076,strips,O
Q001076,rgb,O
Q001076,wifi,B-FEATURE
Q001077,electric,O
Q001077,blankets,O
Q001077,throw,O
Q001077,size,O
Q001078,home,B-CATEGORY
Q001078,security,B-PRODUCT
Q001078,cameras,I-PRODUCT
Q001078,battery,B-FEATURE
Q001078,powered,O
Q001079,smart,B-PRODUCT
Q001079,pet,B-CATEGORY
Q001079,feeders,O
Q001079,automatic,B-FEATURE
Q001080,portable,B-SIZE
Q001080,car,O
Q001080,vacuums,O
Q001080,handheld,O
Q001081,red,B-COLOR
Q001081,sequin,O
Q001081,dress,O
Q001081,for,O
Q001081,party,O
Q001082,eco-friendly,O
Q001082,cleaning,B-PRODUCT
Q001082,supplies,O
Q001082,bulk,O
Q001083,men's,O
Q001083,running,B-PRODUCT
Q001083,shoes,B-PRODUCT
Q001083,size,O
Q001083,10,O
Q001083,wide,O
Q001084,air,B-PRODUCT
Q001084,fryer,B-PRODUCT
Q001084,reviews,O
Q001084,best,O
Q001084,model,O
Q001085,short,O
Q001085,black,B-COLOR
Q001085,cocktail,O
Q001085,dress,O
Q001086,dog,B-PRODUCT
Q001086,food,B-PRODUCT
Q001086,for,O
Q001086,sensitive,O
Q001086,stomach,O
Q001086,small,B-SIZE
Q001086,breed,O
Q001087,yoga,B-PRODUCT
Q001087,mat,B-PRODUCT
Q001087,non,O
Q001087,slip,O
Q001087,extra,B-SIZE
Q001087,thick,O
Q001088,smartwatch,B-PRODUCT
Q001088,compatible,B-PRODUCT
Q001088,with,O
Q001088,iphone,O
Q001089,kids,B-PRODUCT
Q001089,bicycle,B-PRODUCT
Q001089,16,O
Q001089,inch,O
Q001089,wheels,O
Q001090,garden,B-PRODUCT
Q001090,hose,B-PRODUCT
Q001090,retractable,O
Q001090,100,O
Q001090,ft,O
Q001091,external,O
Q001091,hard,B-PRODUCT
Q001091,drive,B-PRODUCT
Q001091,2tb,O
Q001091,usb,B-FEATURE
Q001091,3.0,O
Q001092,robot,B-PRODUCT
Q001092,vacuum,B-PRODUCT
Q001092,cleaner,B-PRODUCT
Q001092,smart,B-FEATURE
Q001092,mapping,O
Q001093,dinner,O
Q001093,party,O
Q001093,dress,O
Q001093,elegant,O
Q001094,instant,O
Q001094,pot,O
Q001094,duo,O
Q001094,nova,O
Q001094,6,O
Q001094,quart,O
Q001095,portable,B-SIZE
Q001095,bluetooth,B-PRODUCT
Q001095,speaker,B-PRODUCT
Q001095,jbl,B-BRAND
Q001095,flip,O
Q001096,humidifier,O
Q001096,for,O
Q001096,bedroom,O
Q001096,large,B-SIZE
Q001096,room,O
Q001097,air,B-PRODUCT
Q001097,purifier,B-PRODUCT
Q001097,hepa,O
Q001097,filter,B-PRODUCT
Q001097,quiet,O
Q001098,luggage,B-PRODUCT
Q001098,set,I-PRODUCT
Q001098,carry,O
Q001098,on,O
Q001098,spinner,O
Q001099,water,O
Q001099,bottle,B-PRODUCT
Q001099,hydro,O
Q001099,flask,O
Q001099,wide,O
Q001099,mouth,O
Q001100,espresso,B-PRODUCT
Q001100,machine,B-PRODUCT
Q001100,delonghi,O
Q001100,automatic,B-FEATURE
Q001101,drone,B-PRODUCT
Q001101,with,O
Q001101,camera,B-PRODUCT
Q001101,4k,B-FEATURE
Q001101,beginner,O
Q001102,home,B-CATEGORY
Q001102,security,B-PRODUCT
Q001102,system,O
Q001102,ring,B-BRAND
Q001102,alarm,O
Q001103,wireless,B-PRODUCT
Q001103,charger,B-PRODUCT
Q001103,iphone,O
Q001103,android,B-PRODUCT
Q001104,pressure,O
Q001104,washer,O
Q001104,electric,O
Q001104,karcher,O
Q001105,bidet,O
Q001105,toilet,O
Q001105,seat,B-PRODUCT
Q001105,heated,O
Q001106,portable,B-PRODUCT
Q001106,projector,B-PRODUCT
Q001106,mini,B-SIZE
Q001106,hd,B-FEATURE
Q001107,sous,O
Q001107,vide,O
Q001107,cooker,B-PRODUCT
Q001107,anova,O
Q001107,immersion,O
Q001108,digital,B-FEATURE
Q001108,picture,O
Q001108,frame,O
Q001108,wifi,B-FEATURE
Q001108,enabled,O
Q001109,car,O
Q001109,jump,O
Q001109,starter,O
Q001109,portable,B-SIZE
Q001109,heavy,O
Q001109,duty,O
Q001110,massage,O
Q001110,gun,O
Q001110,deep,O
Q001110,tissue,O
Q001110,powerful,O
Q001111,electric,B-PRODUCT
Q001111,kettle,B-PRODUCT
Q001111,gooseneck,O
Q001111,variable,O
Q001111,temp,O
Q001112,dash,O
Q001112,cam,O
Q001112,front,B-FEATURE
Q001112,and,O
Q001112,rear,O
Q001112,4k,B-FEATURE
Q001113,solar,B-PRODUCT
Q001113,powered,I-PRODUCT
Q001113,outdoor,B-CATEGORY
Q001113,lights,O
Q001113,motion,O
Q001113,sensor,O
Q001114,portable,B-SIZE
Q001114,tire,O
Q001114,inflator,O
Q001114,compressor,O
Q001115,wireless,B-PRODUCT
Q001115,earbuds,B-PRODUCT
Q001115,with,O
Q001115,mic,O
Q001116,digital,B-FEATURE
Q001116,kitchen,B-CATEGORY
Q001116,scale,B-PRODUCT
Q001116,food,B-PRODUCT
Q001117,portable,B-PRODUCT
Q001117,camping,I-PRODUCT
Q001117,grill,O
Q001117,propane,O
Q001118,pet,B-CATEGORY
Q001118,vacuum,B-PRODUCT
Q001118,cleaner,B-PRODUCT
Q001118,for,O
Q001118,dog,O
Q001118,hair,O
Q001119,food,B-PRODUCT
Q001119,dehydrator,O
Q001119,9,O
Q001119,tray,O
Q001119,digital,B-FEATURE
Q001120,indoor,O
Q001120,security,B-PRODUCT
Q001120,camera,B-PRODUCT
Q001120,motion,O
Q001120,detection,O
Q001121,portable,B-PRODUCT
Q001121,solar,B-FEATURE
Q001121,panel,B-PRODUCT
Q001121,100w,O
Q001122,electric,O
Q001122,griddle,O
Q001122,non,O
Q001122,stick,O
Q001122,large,B-SIZE
Q001123,camping,O
Q001123,stove,O
Q001123,portable,B-SIZE
Q001123,butane,O
Q001124,exercise,O
Q001124,bike,B-PRODUCT
Q001124,stationary,O
Q001124,folding,O
Q001125,massage,O
Q001125,chair,B-PRODUCT
Q001125,full,B-FEATURE
Q001125,body,O
Q001125,zero,O
Q001125,gravity,O
Q001126,air,O
Q001126,mattress,O
Q001126,queen,O
Q001126,with,O
Q001126,built,O
Q001126,in,O
Q001126,pump,O
Q001127,projector,B-PRODUCT
Q001127,screen,B-PRODUCT
Q001127,pull,O
Q001127,down,O
Q001127,100,O
Q001127,inch,O
Q001128,paddle,O
Q001128,board,O
Q001128,inflatable,O
Q001128,beginner,O
Q001129,electric,B-PRODUCT
Q001129,bike,B-PRODUCT
Q001129,foldable,B-FEATURE
Q001129,fat,O
Q001129,tire,O
Q001130,telescope,O
Q001130,for,O
Q001130,astronomy,O
Q001130,beginner,O
Q001131,power,B-PRODUCT
Q001131,tool,O
Q001131,combo,O
Q001131,kit,B-PRODUCT
Q001131,dewalt,O
Q001132,solar,B-FEATURE
Q001132,charger,B-PRODUCT
Q001132,for,O
Q001132,phone,B-PRODUCT
Q001132,camping,O
Q001133,smart,B-PRODUCT
Q001133,lock,I-PRODUCT
Q001133,for,O
Q001133,front,B-FEATURE
Q001133,door,O
Q001133,keyless,O
Q001134,mini,B-SIZE
Q001134,fridge,O
Q001134,with,O
Q001134,freezer,O
Q001134,compact,B-SIZE
Q001135,portable,B-PRODUCT
Q001135,washing,B-PRODUCT
Q001135,machine,B-PRODUCT
Q001135,compact,B-SIZE
Q001136,robot,B-PRODUCT
Q001136,building,I-PRODUCT
Q001136,kit,B-PRODUCT
Q001136,for,O
Q001136,adults,O
Q001137,car,O
Q001137,vacuum,B-PRODUCT
Q001137,cleaner,B-PRODUCT
Q001137,portable,B-SIZE
Q001137,wet,O
Q001137,dry,O
Q001138,smart,B-PRODUCT
Q001138,doorbell,B-PRODUCT
Q001138,camera,B-PRODUCT
Q001138,reolink,O
Q001139,portable,B-PRODUCT
Q001139,projector,B-PRODUCT
Q001139,for,O
Q001139,outdoor,B-CATEGORY
Q001139,movies,B-CATEGORY
Q001140,smart,B-PRODUCT
Q001140,scale,B-PRODUCT
Q001140,body,O
Q001140,composition,O
Q001140,bluetooth,B-PRODUCT
Q001141,outdoor,B-CATEGORY
Q001141,patio,O
Q001141,heater,O
Q001141,propane,O
Q001142,electric,O
Q001142,fireplace,O
Q001142,insert,O
Q001142,with,O
Q001142,heat,O
Q001143,action,O
Q001143,camera,B-PRODUCT
Q001143,gopro,B-BRAND
Q001143,hero,O
Q001143,10,O
Q001144,smart,B-FEATURE
Q001144,security,B-PRODUCT
Q001144,camera,B-PRODUCT
Q001144,with,O
Q001144,floodlight,O
Q001145,electric,O
Q001145,pressure,B-PRODUCT
Q001145,cooker,B-PRODUCT
Q001145,instant,O
Q001145,pot,O
Q001146,portable,B-SIZE
Q001146,generator,O
Q001146,inverter,O
Q001146,quiet,O
Q001147,robotic,O
Q001147,pool,O
Q001147,cleaner,B-PRODUCT
Q001147,automatic,B-FEATURE
Q001148,smart,B-FEATURE
Q001148,tv,B-PRODUCT
Q001148,65,O
Q001148,inch,O
Q001148,4k,B-FEATURE
Q001148,oled,O
Q001149,electric,O
Q001149,wine,O
Q001149,opener,O
Q001149,rechargeable,B-FEATURE
Q001150,portable,B-PRODUCT
Q001150,air,B-PRODUCT
Q001150,fryer,B-PRODUCT
Q001150,compact,B-SIZE
Q001151,electric,O
Q001151,lunch,O
Q001151,box,O
Q001151,heated,O
Q001152,wireless,B-PRODUCT
Q001152,microphone,O
Q001152,system,O
Q001152,vlogging,O
Q001153,gaming,B-PRODUCT
Q001153,chair,B-PRODUCT
Q001153,ergonomic,B-FEATURE
Q001153,high,O
Q001153,back,B-FEATURE
Q001154,portable,B-PRODUCT
Q001154,solar,B-FEATURE
Q001154,generator,O
Q001154,off,O
Q001154,grid,O
Q001155,smart,B-PRODUCT
Q001155,water,I-PRODUCT
Q001155,bottle,B-PRODUCT
Q001155,hydration,O
Q001155,tracker,O
Q001156,electric,O
Q001156,stand,O
Q001156,mixer,O
Q001156,kitchenaid,O
Q001157,red,B-COLOR
Q001157,running,B-PRODUCT
Q001157,shoes,B-PRODUCT
Q001157,size,O
Q001157,9,O
Q001157,men,O
Q001158,women's,O
Q001158,summer,O
Q001158,dresses,O
Q001158,floral,O
Q001158,print,O
Q001159,smart,B-FEATURE
Q001159,TV,B-PRODUCT
Q001159,55,O
Q001159,inch,O
Q001159,4K,B-FEATURE
Q001160,organic,B-PRODUCT
Q001160,coffee,B-PRODUCT
Q001160,beans,O
Q001160,dark,O
Q001160,roast,O
Q001161,hiking,O
Q001161,boots,O
Q001161,waterproof,B-FEATURE
Q001161,men,O
Q001162,kitchen,B-CATEGORY
Q001162,mixer,O
Q001162,stand,O
Q001163,dog,B-PRODUCT
Q001163,food,B-PRODUCT
Q001163,grain-free,O
Q001163,large,B-SIZE
Q001163,breed,O
Q001164,novel,O
Q001164,by,O
Q001164,Stephen,O
Q001164,King,O
Q001165,air,B-PRODUCT
Q001165,fryer,B-PRODUCT
Q001165,digital,B-FEATURE
Q001165,display,O
Q001166,running,B-PRODUCT
Q001166,shorts,O
Q001166,men's,O
Q001166,with,O
Q001166,pockets,O
Q001167,backpack,B-PRODUCT
Q001167,for,O
Q001167,school,O
Q001167,high,O
Q001167,capacity,O
Q001168,noise,B-FEATURE
Q001168,cancelling,B-PRODUCT
Q001168,earbuds,B-PRODUCT
Q001168,wireless,B-PRODUCT
Q001169,robot,B-PRODUCT
Q001169,vacuum,B-PRODUCT
Q001169,cleaner,B-PRODUCT
Q001169,with,O
Q001169,mapping,O
Q001170,yoga,B-PRODUCT
Q001170,pants,O
Q001170,high,O
Q001170,waisted,O
Q001171,gaming,B-PRODUCT
Q001171,headset,B-PRODUCT
Q001171,with,O
Q001171,mic,O
Q001172,smart,B-PRODUCT
Q001172,home,B-CATEGORY
Q001172,security,B-PRODUCT
Q001172,camera,B-PRODUCT
Q001172,outdoor,B-CATEGORY
Q001173,blender,B-PRODUCT
Q001173,for,O
Q001173,smoothies,O
Q001173,personal,O
Q001174,hair,O
Q001174,dryer,O
Q001174,professional,O
Q001175,vacuum,B-PRODUCT
Q001175,cleaner,B-PRODUCT
Q001175,cordless,O
Q001175,lightweight,B-SIZE
Q001176,electric,B-PRODUCT
Q001176,shaver,I-PRODUCT
Q001176,women,O
Q001177,bluetooth,B-PRODUCT
Q001177,speaker,B-PRODUCT
Q001177,with,O
Q001177,alexa,B-BRAND
Q001178,smart,B-FEATURE
Q001178,thermometer,O
Q001178,for,O
Q001178,home,B-CATEGORY
Q001179,portable,B-SIZE
Q001179,power,B-PRODUCT
Q001179,bank,B-PRODUCT
Q001179,high,O
Q001179,capacity,O
Q001180,security,B-PRODUCT
Q001180,camera,B-PRODUCT
Q001180,with,O
Q001180,motion,O
Q001180,detection,O
Q001181,fitness,B-PRODUCT
Q001181,tracker,I-PRODUCT
Q001181,with,O
Q001181,GPS,B-FEATURE
Q001182,robot,B-PRODUCT
Q001182,cleaner,B-PRODUCT
Q001182,for,O
Q001182,pet,B-CATEGORY
Q001182,hair,O
Q001183,mechanical,O
Q001183,keyboard,B-PRODUCT
Q001183,RGB,O
Q001184,drawing,O
Q001184,tablet,B-PRODUCT
Q001184,with,O
Q001184,screen,B-PRODUCT
Q001185,webcam,O
Q001185,1080p,O
Q001185,with,O
Q001185,microphone,O
Q001186,external,O
Q001186,webcam,O
Q001186,for,O
Q001186,laptop,B-PRODUCT
Q001187,ring,B-BRAND
Q001187,light,O
Q001187,for,O
Q001187,video,O
Q001187,conferencing,O
Q001188,mini,B-SIZE
Q001188,projector,B-PRODUCT
Q001188,for,O
Q001188,smartphone,B-PRODUCT
Q001189,smart,B-PRODUCT
Q001189,thermostat,B-PRODUCT
Q001189,with,O
Q001189,zoning,O
Q001190,air,O
Q001190,quality,O
Q001190,monitor,B-PRODUCT
Q001190,indoor,O
Q001191,smart,B-PRODUCT
Q001191,garden,B-PRODUCT
Q001191,indoor,O
Q001191,herb,O
Q001192,robot,B-PRODUCT
Q001192,window,O
Q001192,cleaner,B-PRODUCT
Q001193,digital,B-FEATURE
Q001193,photo,O
Q001193,frame,O
Q001193,Wi-Fi,B-FEATURE
Q001194,solar,B-FEATURE
Q001194,charger,B-PRODUCT
Q001194,for,O
Q001194,phone,B-PRODUCT
Q001195,portable,B-SIZE
Q001195,tire,O
Q001195,inflator,O
Q001195,digital,B-FEATURE
Q001196,emergency,O
Q001196,radio,O
Q001196,hand,O
Q001196,crank,O
Q001197,first,O
Q001197,aid,O
Q001197,kit,B-PRODUCT
Q001197,car,O
Q001198,survival,O
Q001198,kit,B-PRODUCT
Q001198,camping,O
Q001199,sleeping,O
Q001199,bag,B-PRODUCT
Q001199,cold,O
Q001199,weather,O
Q001200,portable,B-PRODUCT
Q001200,camping,I-PRODUCT
Q001200,stove,O
Q001201,camping,O
Q001201,chair,B-PRODUCT
Q001201,folding,O
Q001201,lightweight,B-SIZE
Q001202,headlamp,O
Q001202,with,O
Q001202,red,B-COLOR
Q001202,light,O
Q001203,water,B-PRODUCT
Q001203,filter,B-PRODUCT
Q001203,portable,B-SIZE
Q001203,for,O
Q001203,camping,O
Q001204,solar,B-PRODUCT
Q001204,powered,I-PRODUCT
Q001204,lantern,O
Q001204,camping,O
Q001205,camping,O
Q001205,hammock,O
Q001205,with,O
Q001205,mosquito,O
Q001205,net,O
Q001206,portable,B-SIZE
Q001206,cooler,O
Q001206,electric,O
Q001207,outdoor,B-CATEGORY
Q001207,waterproof,B-FEATURE
Q001207,blanket,O
Q001208,camping,O
Q001208,shovel,O
Q001208,multi-tool,O
Q001209,first,O
Q001209,aid,O
Q001209,kit,B-PRODUCT
Q001209,hiking,O
Q001210,compass,O
Q001210,military,O
Q001210,grade,O
Q001211,backpacking,B-PRODUCT
Q001211,backpack,I-PRODUCT
Q001211,internal,O
Q001211,frame,O
Q001212,hydration,O
Q001212,pack,O
Q001212,for,O
Q001212,hiking,O
Q001213,solar,B-FEATURE
Q001213,shower,B-PRODUCT
Q001213,bag,B-PRODUCT
Q001213,camping,O
Q001214,portable,B-SIZE
Q001214,power,B-PRODUCT
Q001214,station,O
Q001214,outdoor,B-CATEGORY
Q001215,waterproof,B-FEATURE
Q001215,dry,O
Q001215,bag,B-PRODUCT
Q001215,for,O
Q001215,kayaking,O
Q001216,inflatable,O
Q001216,paddle,O
Q001216,board,O
Q001217,kayak,O
Q001217,inflatable,O
Q001217,2,O
Q001217,person,O
Q001218,fishing,O
Q001218,tackle,O
Q001218,box,O
Q001218,waterproof,B-FEATURE
Q001219,fishing,O
Q001219,waders,O
Q001219,breathable,O
Q001220,fishing,O
Q001220,net,O
Q001220,collapsible,O
Q001221,red,B-COLOR
Q001221,dress,O
Q001221,for,O
Q001221,wedding,O
Q001221,guest,O
Q001222,laptop,B-PRODUCT
Q001222,rtx,B-FEATURE
Q001222,3080,O
Q001223,running,B-PRODUCT
Q001223,shoes,B-PRODUCT
Q001223,men,O
Q001223,size,O
Q001223,10,O
Q001224,lego,O
Q001224,star,O
Q001224,wars,O
Q001224,millennium,O
Q001224,falcon,O
Q001225,smartwatch,B-PRODUCT
Q001225,apple,B-BRAND
Q001225,vs,O
Q001225,samsung,B-BRAND
Q001226,air,B-PRODUCT
Q001226,fryer,B-PRODUCT
Q001226,recipes,O
Q001227,baby,B-PRODUCT
Q001227,stroller,B-PRODUCT
Q001227,lightweight,B-SIZE
Q001227,travel,B-CATEGORY
Q001228,portable,B-PRODUCT
Q001228,projector,B-PRODUCT
Q001228,home,B-CATEGORY
Q001228,cinema,O
Q001229,women's,O
Q001229,sneakers,B-PRODUCT
Q001229,nike,B-BRAND
Q001230,gaming,B-PRODUCT
Q001230,headset,B-PRODUCT
Q001230,xbox,O
Q001230,one,O
Q001231,electric,O
Q001231,razor,O
Q001231,philips,B-BRAND
Q001231,norelco,O
Q001232,backpack,B-PRODUCT
Q001232,for,O
Q001232,hiking,O
Q001232,waterproof,B-FEATURE
Q001233,solar,B-PRODUCT
Q001233,powered,I-PRODUCT
Q001233,outdoor,B-CATEGORY
Q001233,lights,O
Q001234,gaming,B-PRODUCT
Q001234,PC,O
Q001234,prebuilt,O
Q001235,kid's,O
Q001235,bicycle,B-PRODUCT
Q001235,20,O
Q001235,inch,O
Q001236,treadmill,O
Q001236,folding,O
Q001236,compact,B-SIZE
Q001237,bluetooth,B-PRODUCT
Q001237,car,O
Q001237,adapter,O
Q001238,outdoor,B-CATEGORY
Q001238,security,B-PRODUCT
Q001238,camera,B-PRODUCT
Q001238,battery,B-FEATURE
Q001239,water,B-PRODUCT
Q001239,filter,B-PRODUCT
Q001239,Brita,B-BRAND
Q001240,electric,O
Q001240,blanket,O
Q001240,queen,O
